Blätter	blades; frondage; leaves; sheets
türkischen	
Kanal	canal; channel; duct; channel
Fernsehserie	
Kreises	
Urteil	decision; judgement; judgment; sentence
Harry	
Stunde	hour
anscheinend	apparent; seeming
Dortmund	
Rathaus	city hall [Am.]; guildhall; townhall
begrenzt	bounded; bounds; confines; delimited; limited; limits; limmitted; terminally
verletzt	hurt; hurted; hurts; infringes; injures; violated; violates
ohnehin	
Posten	lot; post
Sebastian	
absolut	absolute; downright; starkly; utterly
Träger	bearer; carrier; carriers; porter; porters; supporter; supporters; wearer
Ton	audio; chime; sound; tone; audio
Anhänger	adherents; adherer; clinger; collectivist; dependant; devotee; devotees; follower; hanger; henchman; pendant; pendants; tag; trailer; trailers
hundert	hundred
Beck	
wichtigste	most important; prime
Geschichten	stories; tales
bessere	
frühere	former
Brief	letter
hängt	gibbets; hangs; hooked
Kontext	context
Rostock	
ließen	
Computer	computer; computers
Bearbeitung	editing; processing
überarbeitet	overwrought; revised; revises
Digitalisat	
Wohnung	apartment [Am.]; dwelling; flat; habitation; tenement
klassische	
Dach	housetop; roof
Krone	corona; crown
Oscar	
hochkant	
mehrerer	
weiss	
Community	
Analyse	analysis
ans	
Kern	kernel; nucleus; pip; pith; quintessence; stone; nuclear; core
Arnold	
entwickeln	to develop; to device; to educe; to evolve; to generate; to process
Ortschaften	
Street	
Logo	
Corps	
Interessen	interests
einfachen	
Aufl	
sowieso	in any case
gezogen	pulled
Anlass	cause; occasion; reason
Senat	senate
bekanntesten	
Antonio	
Boston	
Sir	
schützen	scorers; to guard; shooters
Günther	
Erinnerung	keepsake; memento; memorization; memory; recollection; remembrance (of); reminder; retrospection
Reisen	travels; voyages; to travel
Offizier	officer
Gitarre	guitar
eingefügt	included; inserted; intercalary
Volkszählung	census
Oberfläche	face; surface
bearbeitet	edits; machined; wrought
Best	
Komponisten	
Interview	interview
Drittel	third
Eingang	entrance; entry; inlet
Texas	
betreibt	carries on; prosecutes
gedreht	revolved; revved; rotated; turned; twiddled; twisted; veered
aufgehoben	abrogated; nullified; repealed; rescinded
Malerei	painting
Dokumentation	documentation
Gewinn	advantage; asset; benefit; gain; prize; profit; yield
Andr	
erweiterte	advanced; amplified; dilated; enlarged; parleyed; reamed; widened
dänischen	
Naturschutzgebiet	nature reserve
Geburt	birth; nativity
Veranstaltung	event
Nikolaus	
derselben	
Amerika	
kw	
Front	front
begleitet	accompanied; accompanies; attends; squires
Pokal	cup; goblet
Militär	military
Wehrmacht	
Auge	eye
römische	
manchen	
Umwelt	environment; environmental
bildeten	
id	
Sprich	
gelangte	
Ring	circlet; ring; torus
beeinflusst	
up	
vollkommen	altogether; perfect; plenarily; quintessential; totally; unflawed
Verkauf	sale
Ansprache	address; harangue; speech
European	
Gebrauch	usage; use
militärische	
Glück	auspiciousness; beatitudes; bliss; felicity; fortunateness; fortune; happiness; luck; luckiness
kämpfen	to battle; to brawl; to combat; to tussle; to fight {fought, fought}
Fraktion	
Spielklasse	
linke	left
Bay	
Gewicht	weight; heft; weight
Ideen	conceptions; ideas
Anforderungen	requirements
inne	
Plätze	
wirtschaftliche	
erworben	acquired
Führer	captains; guide; guides; headman; headmen; leader; leaders; scoutmaster
Abt	abbot
äußerst	deucedly; extreme; left-most; outermost; outmost; superlative; utmost; utter; uttermost; veriest
Braun	
Not	distress; hardship; misery; necessity; need; emergency
Alpen	alps
getragen	beared; borne; carried; second hand; wore; worn
gewissen	conscience
Tempel	temple; temples
Bildhauer	sculptor; sculptors; statuaries; statuary
Linz	
Altstadt	old town
vermeiden	to avoid; to beware
produzierte	
Verständnis	comprehension; understanding
unterstellt	imputes; supposed
Reinhard	
positiv	affirmative; affirmatory; positive; positively
unterstützte	espoused
bezeichnen	denominate; denote; designate; signify; to designate; to indicate
Major	major
aufmerksam	attentive; mindful; observing
Innsbruck	
Prüfung	checkup; exam; examination; inspection; ordeal; scrutiny; test; testing; trial; tryout; verification
hinten	aft; behind
Zustimmung	accordance; agreement; allowance; approbation; assentation; compliance; consent
vorgestellt	envisaged; visualized
durfte	was allowed
Junioren	
bezogen	oriented
Sängerin	songstress; vocalists
vergessen	forgotten; to forget {forgot, forgotten}
abgerissen	torn off
Flügel	leaf; wing; wings
abhängig	depend; dependent; tributary
Übernahme	take over
zogen	
Jack	
Gedanken	cogitations
eh	
Museums	
spätestens	at the latest
Partner	mate; mates; pard; pards; partner
Breslau	
guter	
Mary	
extrem	extreme; extremely; thoroughgoing
Herz	heart
Toten	
Feuer	fieriness; fire; mettle; spunk
Güter	goods; manors
Strecken	to stretch; routes
näher	nearer
geblieben	abode; remained; stayed
Weltcup	
First	
archive	
eigentliche	virtually
Route	route
Rundfunk	broadcast
Leiden	to suffer; ailment; suffering; woes
Systeme	systems
Planung	design; planning
Kommunikation	communicating; communication
Stücke	bites; pieces; shticks
Schluss	closing; conclusion; end
Bronze	bronze; bronze
Speech	
unterschieden	differenced
Vorteil	advantage; benefit; edge; interest; vantage
Rolf	
Trier	
Webseite	
Pläne	
Potsdam	
benannte	named; termed
innen	indoor; indoors; inside; interiorly; inwards; inboard; inner; interior
Geist	esprit; ghost; mind; specter; spirit
Campaign	
Fach	case; panel; pocket; subject
beschränkt	bounded; bounded above / below; constrictive; limited; parochial; parochially; stinted; straitens
direkte	
Mailand	
Unabhängigkeit	independence
se	
Chance	chance; prospect
Niederlanden	Netherlands (nl)
Objekt	objekt; object
Trennung	detachment; disconnectedness; disconnection; disestablishment; division; parting; secession; segregation; separation
Rücken	back
jüngeren	
feierte	feted; partied; reveled
Österreichs	
Gefängnis	gaol; jail; jailhouse; prison
Hauptrolle	chief part; leading part
geringen	
traditionellen	
Erlangen	securable; to acquire; to attain; to gain; to win {won, won}
tief	abyssal; cavernously; deep; deeply; low; profoundly
Baum	boom; tree
erfolgreichen	
Bernd	
Runden	round; bouts; rounds
or	
Pfarrei	rectory; vicarage
Medaille	medal
Einzel	single
Unterricht	education; instruction; school; tuition; tuitional
Viertel	fourth; quarter
Umsetzung	conversion; permutation
Gerät	appliance; console; device; equipment; gadget; gadgetry; tabletop; tackle; tool; unit; utensil
hinsichtlich	in respect of; with respect to
Eingangskontrolle	
lehrte	taught
Ziele	aims; goals; sightings; targets
unklar	indistinct; indistinctly; inexplicit; inoperable; nondistinctive; sketchy; unclear; vague; vaguely
Kader	cadre; cadres
Minute	minute
verfasst	
Einstellung	adjustment; alignment; attitude; engagement; justification; modulation; recruitment; setting
Denkmalschutz	
Willen	
Landkreises	
kaufte	bought; purchased
vorgenommen	resolved to do
verstorbenen	decedents; defuncts
Ausstellungen	exhibitions; expositions
verteilt	allots; dispenses; distributed; distributes; shared
Krankheit	complaint; disease; illness; malady; sickness
Leo	
führenden	
aktive	live
maßgeblich	
Abgeordneten	
Weber	weaver; weavers
Heilige	sacredly; saint
Nationen	nations
erfolgten	
Ursprung	birth; genesis; origin; source; sourse
ausgestrahlt	emanated; radiated
unterlag	
Gipfel	acme; apogee; height; pinnacle; summit; summits; top
Expedition	
relevanten	
Athen	
Franzosen	
Ensemble	ensemble
Ahnung	intuitiveness
gelegen	lain; situated
genauer	particularly
beider	
Zeitschriften	periodicals
ok	
Lee	lee
verfügte	decreed; disposed
Bord	
größtenteils	for the most part; mostly
unbeschränkt	illimitable; unrestrained; unrestrainedly
Maschine	machine; engine; machine
erfahren	adeptly; experienced; expert; practical; skilfull; skillfull; sophisticated; to adept; to learn {learnt/learned, learnt/learned}; to hear {heard, heard}
Emil	
border	
identisch	identic; identical; identically
brach	broke
schwierig	arduous; arduously; catchy; difficult; tough
beobachtet	observates; observes
ungarischen	
Media	
beziehen	correlate; refers
üblicherweise	usually
umstritten	argumentative; contentious; controversial; debatable
Kommando	command; order
Dauer	continuance; duration; endurance; length; permanence; continuous; steady
Dom	cathedral; dome; minster
Geschwindigkeit	celerity; going; speed; velocity
Bruno	
Madrid	
Fakten	facts; lowdown
ois	
beigesetzt	
Königsberg	
Ach	
verbessert	amends; emends; enhanced; improved; improves; meliorated; meliorates; mended; mends; rectifies; reforms; upgrade
zusammengefasst	compendious; pooled; summarized
Jacques	
kritisiert	criticizes; zings
Ribbon	
hochgeladen	
Bauwerk	building
geschehen	done; to happen
angeschlossen	affiliated; affiliated to; associated; connected; mounted; online; plugged
Reformation	
betrifft	concerns; pertains
Vorgänger	predecessor; predecessors
Übergang	crossing; passage; transit; transition
festgestellt	
Verhandlungen	negotiations
Inschrift	
Ra	
Aussehen	to look like; air; appearance; lookout
italienischer	
Rumänien	Romania; Rumania (ro)
Jahrzehnten	
Real	
holte	fetched
Vorlagen	submittals
enzyklopädische	
stehenden	
integriert	integrated; integrates
Kat	
Gesang	canto; chant; singing; song
gefallen	dropped; fallen; fell; to appeal; to oblige; to please; tumbled; benefit; favors; zestfulness
vermutet	conjectures; guesses; presumes; supposes; surmises; suspects
Funde	findings
East	
Port	port
Strukturen	configurations; structures
speziellen	
Absatz	heel; landing; marketing; paragraph
pdf	
erinnern	to remember; to remind
normalerweise	naturally; normally
angepasst	accommodated; accomodated; adapted; adjusted; conformed; leveled; matched; passed
Venedig	
normalen	normals
Marx	
umgesetzt	
Baron	baron
Exemplare	
schlicht	artless; artlessly; homebred; homespun; unostentatious
Schaden	to derogate; to hurt {hurt, hurt}; damage; detriment; disadvantage; disadvantages; disservice; harm; mischief; prejudice
Master	
Masse	bulk; majority; mass; masses
Drehbuch	scenario; screenplay; script
keinem	nobody
ausdrücklich	assertive; emphatic; explicit; express; formally
Katharina	
Ansatz	basic approach; rudiment
Hill	
überall	all over; all over the world; anywhere; everywhere
umgewandelt	converted; transformed; transmuted
Forum	panel
Naja	
Bundes	
Dame	dame; lady; madam; lady
fungierte	
Wahrheit	trueness; truth; verity
Bereiche	purviews; scopes; spheres
Gedichte	odes; poems
längere	
Force	
nunmehr	
Account	
Assistent	assistant
leisten	to achieve; to afford; to render; groins; inguinal; ledges
Zeitungen	bulletins; gazettes; journals; magazines; newsletters; newspapers
te	
voneinander	
Verlängerung	elongation
gutes	good
Produkt	product
Transport	carriage; conveyance; freightage; portage; porterage; traction; transport; transportation
verwendeten	
engagierte	
eingeweiht	inaugurated; privily; privy
dreimal	thrice
Pariser	Parisian
wollten	
Verteidigung	apologia; backfield; defence; defense [Am.]; defensiveness; vindication
beginnen	to begin; to commence; to initiate; to set in; to start (for)
Unternehmer	contractor; entrepreneur; mercantilist
Il	
Umfeld	peripherie
betroffenen	
ums	
Milliarden	billions
lernen	learned; learnt; to learn {learnt, learned}; study
gelangen	to attain
Herzogtum	duchy; dukedom
sog	suction; undertow
Tages	
beteiligte	enlisted
Baureihe	(production) series
japanische	
umfangreiche	voluminous
Auseinandersetzung	argument; contention
polnische	
Big	
getroffen	
Michel	
veröffentlichten	
Richtlinien	
technisch	engineering; technic; technical; technicality; technically; technique; techniques
Verdienste	merits
unser	our
reduziert	
errichteten	
berücksichtigt	
Nationalsozialisten	
Altar	altar
übergeben	committed; consigned; to consign; to deliver; to deliver (from); to hand over; to transfer; to turn over
Barcelona	
Rechtsanwalt	attorney at law; barrister; lawyer
via	
Western	Western
ausgeschlossen	debarred; excluded; impossible; precluded
genaue	accurately; precisely
debütierte	
Sprecher	speaker; spokesman; spokesmen; talker
untersucht	assays; examines; inspects; investigates; probed; researches; scans
Rezeption	check-in desk [Am.]; reception
direkten	
beschloss	
Bundeswehr	
Weltmeister	world champion; world champions
Provinzen	
Irland	Ireland (ie)
schreib	
forderte	arrogated; claimed; postulated
Nachbargemeinden	
wesentliche	substantial; substance
Leipziger	
Stephan	
betreiben	to bustle; to carry on; to practise; to prosecute
Fürst	
Forschungen	
Gegenstand	article; item; matter; object; subject
Flächen	areas; flats
Bergen	to salvage
Nachfolge	
Gebäudes	
legt	lays; poses; puts; reclines
Uni	
erfüllen	to comply; to fulfil; to preoccupy; to prepossess
Freiherr	baron
regionalen	
Anne	
beschädigt	corrupted; damaged; damned; flawed; injured; mauls; shopworn
Columbia	
Umbau	conversion; reconstruction
Angabe	specification
Love	
anlegen	to apply; to apply (to); to dock
Lord	
durchsetzen	
Mauer	mural; wall; mural
schneller	faster; quicker; quickly; speedier; swifter
verlängert	elongates; lengthens; prolongates; prolonged; prolongs
Höhepunkt	acme; apogee; climax; height; heyday; highlight
Studies	
White	
Jones	
Promotion	
verfolgt	besets; haunts; persecutes; pursues
Eva	
oftmals	often; oftentimes
gestern	yesterday
bedeutendsten	
Datum	date
beinhaltet	contains
menschlichen	
Geschäftsführer	Executive Director; factor; manager; managing director
Persönlichkeiten	identities; personalities
Williams	
Eberhard	
Test	check; test
Klavier	piano
entwickelten	
Brown	
Schwierigkeiten	arduousnesses; difficulties; difficulty; embarrassments; intricatenesses; troubles
Haltung	attitude; deportment; stance
Spuren	ruts; spoors; traces; tracks; vestiges
ausgebildet	apprenticed
gefördert	forwarded; promoted; sponsored
Südafrika	South Africa (za)
Kammer	chamber; small room
warten	to maintain; to service; to stay
erhältlich	obtainable; procurable
svg	
gearbeitet	operated; worked; wrought
ermordet	assassinates; murders
Flugzeug	aircraft; airplane
geklärt	cleared
Besatzung	garrison
Schreibweise	notation; spelling
äußeren	
Adresse	address
Dynastie	dynasty
Kirchengemeinde	
bedingt	conditional; conditionally; conditioned; provisory
Strom	current; flow; flush; gush; power; stream
